num_params,threshold,keep_first_last,dataset,Size (bytes)
1074,0.01,False,CIFAR-10,8592
1172,0.01,False,CIFAR-10,9376
1139,0.01,False,CIFAR-10,9112
1228,0.01,False,CIFAR-10,9824
1182,0.01,False,CIFAR-10,9456
1237,0.01,False,CIFAR-10,9896
1095,0.01,False,CIFAR-10,8760
1228,0.01,False,CIFAR-10,9824
1038,0.01,False,CIFAR-10,8304
1301,0.01,False,CIFAR-10,10408
1200,0.01,False,CIFAR-10,9600
6360,0.005,False,CIFAR-10,50880
1201,0.01,False,CIFAR-10,9608
6447,0.005,False,CIFAR-10,51576
4977,0.005,False,CIFAR-10,39816
6319,0.005,False,CIFAR-10,50552
6459,0.005,False,CIFAR-10,51672
6275,0.005,False,CIFAR-10,50200
6087,0.005,False,CIFAR-10,48696
6496,0.005,False,CIFAR-10,51968
6325,0.005,False,CIFAR-10,50600
6288,0.005,False,CIFAR-10,50304
6495,0.005,False,CIFAR-10,51960
6417,0.005,False,CIFAR-10,51336
6249,0.005,False,CIFAR-10,49992
6312,0.005,False,CIFAR-10,50496
6276,0.005,False,CIFAR-10,50208
1179,0.01,False,CIFAR-10,9432
1254,0.01,False,CIFAR-10,10032
1314,0.01,False,CIFAR-10,10512
1164,0.01,False,CIFAR-10,9312
1177,0.01,False,CIFAR-10,9416
1173,0.01,False,CIFAR-10,9384
1053,0.01,False,CIFAR-10,8424
1188,0.01,False,CIFAR-10,9504
1132,0.01,False,CIFAR-10,9056
1261,0.01,False,CIFAR-10,10088
1049,0.01,False,CIFAR-10,8392
986,0.01,False,CIFAR-10,7888
1214,0.01,False,CIFAR-10,9712
1121,0.01,False,CIFAR-10,8968
6248,0.005,False,CIFAR-10,49984
1155,0.01,False,CIFAR-10,9240
5988,0.005,False,CIFAR-10,47904
6180,0.005,False,CIFAR-10,49440
6279,0.005,False,CIFAR-10,50232
6001,0.005,False,CIFAR-10,48008
6203,0.005,False,CIFAR-10,49624
6109,0.005,False,CIFAR-10,48872
5279,0.005,False,CIFAR-10,42232
6244,0.005,False,CIFAR-10,49952
6413,0.005,False,CIFAR-10,51304
6232,0.005,False,CIFAR-10,49856
6296,0.005,False,CIFAR-10,50368
6476,0.005,False,CIFAR-10,51808
6241,0.005,False,CIFAR-10,49928
6291,0.005,False,CIFAR-10,50328
1120,0.01,False,CIFAR-10,8960
1105,0.01,False,CIFAR-10,8840
1169,0.01,False,CIFAR-10,9352
1051,0.01,False,CIFAR-10,8408
1170,0.01,False,CIFAR-10,9360
1117,0.01,False,CIFAR-10,8936
1170,0.01,False,CIFAR-10,9360
1130,0.01,False,CIFAR-10,9040
1210,0.01,False,CIFAR-10,9680
1251,0.01,False,CIFAR-10,10008
1176,0.01,False,CIFAR-10,9408
1176,0.01,False,CIFAR-10,9408
1092,0.01,False,CIFAR-10,8736
1141,0.01,False,CIFAR-10,9128
6039,0.005,False,CIFAR-10,48312
1180,0.01,False,CIFAR-10,9440
6454,0.005,False,CIFAR-10,51632
6098,0.005,False,CIFAR-10,48784
4810,0.005,False,CIFAR-10,38480
6315,0.005,False,CIFAR-10,50520
6341,0.005,False,CIFAR-10,50728
6261,0.005,False,CIFAR-10,50088
5797,0.005,False,CIFAR-10,46376
6251,0.005,False,CIFAR-10,50008
6276,0.005,False,CIFAR-10,50208
6095,0.005,False,CIFAR-10,48760
6750,0.005,False,CIFAR-10,54000
6539,0.005,False,CIFAR-10,52312
6024,0.005,False,CIFAR-10,48192
6183,0.005,False,CIFAR-10,49464
1198,0.01,False,CIFAR-10,9584
1216,0.01,False,CIFAR-10,9728
1206,0.01,False,CIFAR-10,9648
1250,0.01,False,CIFAR-10,10000
1161,0.01,False,CIFAR-10,9288
1098,0.01,False,CIFAR-10,8784
1017,0.01,False,CIFAR-10,8136
942,0.01,False,CIFAR-10,7536
1169,0.01,False,CIFAR-10,9352
1102,0.01,False,CIFAR-10,8816
1045,0.01,False,CIFAR-10,8360
1150,0.01,False,CIFAR-10,9200
1236,0.01,False,CIFAR-10,9888
1098,0.01,False,CIFAR-10,8784
1175,0.01,False,CIFAR-10,9400
5129,0.005,False,CIFAR-10,41032
6135,0.005,False,CIFAR-10,49080
6414,0.005,False,CIFAR-10,51312
6238,0.005,False,CIFAR-10,49904
6153,0.005,False,CIFAR-10,49224
6460,0.005,False,CIFAR-10,51680
6212,0.005,False,CIFAR-10,49696
6200,0.005,False,CIFAR-10,49600
6493,0.005,False,CIFAR-10,51944
6271,0.005,False,CIFAR-10,50168
6047,0.005,False,CIFAR-10,48376
6251,0.005,False,CIFAR-10,50008
6149,0.005,False,CIFAR-10,49192
6096,0.005,False,CIFAR-10,48768
6192,0.005,False,CIFAR-10,49536
1278,0.01,False,CIFAR-10,10224
1197,0.01,False,CIFAR-10,9576
1135,0.01,False,CIFAR-10,9080
1066,0.01,False,CIFAR-10,8528
1211,0.01,False,CIFAR-10,9688
1112,0.01,False,CIFAR-10,8896
1191,0.01,False,CIFAR-10,9528
1202,0.01,False,CIFAR-10,9616
1158,0.01,False,CIFAR-10,9264
1161,0.01,False,CIFAR-10,9288
1133,0.01,False,CIFAR-10,9064
1121,0.01,False,CIFAR-10,8968
1185,0.01,False,CIFAR-10,9480
1168,0.01,False,CIFAR-10,9344
1222,0.01,False,CIFAR-10,9776
6279,0.005,False,CIFAR-10,50232
6499,0.005,False,CIFAR-10,51992
6341,0.005,False,CIFAR-10,50728
6280,0.005,False,CIFAR-10,50240
6083,0.005,False,CIFAR-10,48664
5811,0.005,False,CIFAR-10,46488
6457,0.005,False,CIFAR-10,51656
6424,0.005,False,CIFAR-10,51392
6130,0.005,False,CIFAR-10,49040
6367,0.005,False,CIFAR-10,50936
6588,0.005,False,CIFAR-10,52704
6271,0.005,False,CIFAR-10,50168
5220,0.005,False,CIFAR-10,41760
6317,0.005,False,CIFAR-10,50536
6306,0.005,False,CIFAR-10,50448
1232,0.01,False,CIFAR-10,9856
1167,0.01,False,CIFAR-10,9336
1054,0.01,False,CIFAR-10,8432
1189,0.01,False,CIFAR-10,9512
1215,0.01,False,CIFAR-10,9720
1133,0.01,False,CIFAR-10,9064
1214,0.01,False,CIFAR-10,9712
1197,0.01,False,CIFAR-10,9576
1138,0.01,False,CIFAR-10,9104
1206,0.01,False,CIFAR-10,9648
1047,0.01,False,CIFAR-10,8376
1098,0.01,False,CIFAR-10,8784
1217,0.01,False,CIFAR-10,9736
1156,0.01,False,CIFAR-10,9248
1117,0.01,False,CIFAR-10,8936
6354,0.005,False,CIFAR-10,50832
6266,0.005,False,CIFAR-10,50128
6634,0.005,False,CIFAR-10,53072
6296,0.005,False,CIFAR-10,50368
6272,0.005,False,CIFAR-10,50176
6405,0.005,False,CIFAR-10,51240
6175,0.005,False,CIFAR-10,49400
5029,0.005,False,CIFAR-10,40232
6319,0.005,False,CIFAR-10,50552
6095,0.005,False,CIFAR-10,48760
5803,0.005,False,CIFAR-10,46424
6385,0.005,False,CIFAR-10,51080
6325,0.005,False,CIFAR-10,50600
6047,0.005,False,CIFAR-10,48376
6246,0.005,False,CIFAR-10,49968
1068,0.01,False,CIFAR-10,8544
1155,0.01,False,CIFAR-10,9240
1185,0.01,False,CIFAR-10,9480
1140,0.01,False,CIFAR-10,9120
1124,0.01,False,CIFAR-10,8992
1178,0.01,False,CIFAR-10,9424
1196,0.01,False,CIFAR-10,9568
1042,0.01,False,CIFAR-10,8336
1132,0.01,False,CIFAR-10,9056
1160,0.01,False,CIFAR-10,9280
1215,0.01,False,CIFAR-10,9720
1221,0.01,False,CIFAR-10,9768
1127,0.01,False,CIFAR-10,9016
1228,0.01,False,CIFAR-10,9824
1185,0.01,False,CIFAR-10,9480
5977,0.005,False,CIFAR-10,47816
6533,0.005,False,CIFAR-10,52264
6316,0.005,False,CIFAR-10,50528
6498,0.005,False,CIFAR-10,51984
6277,0.005,False,CIFAR-10,50216
6312,0.005,False,CIFAR-10,50496
6292,0.005,False,CIFAR-10,50336
5165,0.005,False,CIFAR-10,41320
6523,0.005,False,CIFAR-10,52184
6353,0.005,False,CIFAR-10,50824
6299,0.005,False,CIFAR-10,50392
6472,0.005,False,CIFAR-10,51776
6257,0.005,False,CIFAR-10,50056
6236,0.005,False,CIFAR-10,49888
6236,0.005,False,CIFAR-10,49888
1230,0.01,False,CIFAR-10,9840
1119,0.01,False,CIFAR-10,8952
1245,0.01,False,CIFAR-10,9960
1220,0.01,False,CIFAR-10,9760
1146,0.01,False,CIFAR-10,9168
1182,0.01,False,CIFAR-10,9456
1224,0.01,False,CIFAR-10,9792
1090,0.01,False,CIFAR-10,8720
1126,0.01,False,CIFAR-10,9008
1208,0.01,False,CIFAR-10,9664
1098,0.01,False,CIFAR-10,8784
1285,0.01,False,CIFAR-10,10280
1035,0.01,False,CIFAR-10,8280
1218,0.01,False,CIFAR-10,9744
1199,0.01,False,CIFAR-10,9592
6202,0.005,False,CIFAR-10,49616
6635,0.005,False,CIFAR-10,53080
5171,0.005,False,CIFAR-10,41368
6335,0.005,False,CIFAR-10,50680
6276,0.005,False,CIFAR-10,50208
6137,0.005,False,CIFAR-10,49096
6410,0.005,False,CIFAR-10,51280
6519,0.005,False,CIFAR-10,52152
6322,0.005,False,CIFAR-10,50576
6368,0.005,False,CIFAR-10,50944
6548,0.005,False,CIFAR-10,52384
6653,0.005,False,CIFAR-10,53224
6089,0.005,False,CIFAR-10,48712
6532,0.005,False,CIFAR-10,52256
6399,0.005,False,CIFAR-10,51192
1196,0.01,False,CIFAR-10,9568
1153,0.01,False,CIFAR-10,9224
1072,0.01,False,CIFAR-10,8576
1198,0.01,False,CIFAR-10,9584
1136,0.01,False,CIFAR-10,9088
1269,0.01,False,CIFAR-10,10152
1166,0.01,False,CIFAR-10,9328
1054,0.01,False,CIFAR-10,8432
1206,0.01,False,CIFAR-10,9648
1211,0.01,False,CIFAR-10,9688
1163,0.01,False,CIFAR-10,9304
1216,0.01,False,CIFAR-10,9728
1172,0.01,False,CIFAR-10,9376
1149,0.01,False,CIFAR-10,9192
1194,0.01,False,CIFAR-10,9552
5090,0.005,False,CIFAR-10,40720
6316,0.005,False,CIFAR-10,50528
6330,0.005,False,CIFAR-10,50640
6075,0.005,False,CIFAR-10,48600
6101,0.005,False,CIFAR-10,48808
6464,0.005,False,CIFAR-10,51712
6057,0.005,False,CIFAR-10,48456
6549,0.005,False,CIFAR-10,52392
6284,0.005,False,CIFAR-10,50272
6227,0.005,False,CIFAR-10,49816
5919,0.005,False,CIFAR-10,47352
6134,0.005,False,CIFAR-10,49072
6030,0.005,False,CIFAR-10,48240
6182,0.005,False,CIFAR-10,49456
6277,0.005,False,CIFAR-10,50216
1175,0.01,False,CIFAR-10,9400
1131,0.01,False,CIFAR-10,9048
1175,0.01,False,CIFAR-10,9400
1227,0.01,False,CIFAR-10,9816
1217,0.01,False,CIFAR-10,9736
1221,0.01,False,CIFAR-10,9768
1261,0.01,False,CIFAR-10,10088
1079,0.01,False,CIFAR-10,8632
1117,0.01,False,CIFAR-10,8936
1246,0.01,False,CIFAR-10,9968
1089,0.01,False,CIFAR-10,8712
1102,0.01,False,CIFAR-10,8816
1177,0.01,False,CIFAR-10,9416
1191,0.01,False,CIFAR-10,9528
1190,0.01,False,CIFAR-10,9520
6646,0.005,False,CIFAR-10,53168
6347,0.005,False,CIFAR-10,50776
6117,0.005,False,CIFAR-10,48936
6171,0.005,False,CIFAR-10,49368
6532,0.005,False,CIFAR-10,52256
6434,0.005,False,CIFAR-10,51472
6434,0.005,False,CIFAR-10,51472
6120,0.005,False,CIFAR-10,48960
6317,0.005,False,CIFAR-10,50536
6046,0.005,False,CIFAR-10,48368
6526,0.005,False,CIFAR-10,52208
6457,0.005,False,CIFAR-10,51656
4867,0.005,False,CIFAR-10,38936
6143,0.005,False,CIFAR-10,49144
6372,0.005,False,CIFAR-10,50976
1165,0.01,False,CIFAR-10,9320
1192,0.01,False,CIFAR-10,9536
1092,0.01,False,CIFAR-10,8736
1184,0.01,False,CIFAR-10,9472
1178,0.01,False,CIFAR-10,9424
1189,0.01,False,CIFAR-10,9512
1205,0.01,False,CIFAR-10,9640
1197,0.01,False,CIFAR-10,9576
1169,0.01,False,CIFAR-10,9352
1172,0.01,False,CIFAR-10,9376
1284,0.01,False,CIFAR-10,10272
1198,0.01,False,CIFAR-10,9584
1055,0.01,False,CIFAR-10,8440
1106,0.01,False,CIFAR-10,8848
1158,0.01,False,CIFAR-10,9264
6073,0.005,False,CIFAR-10,48584
6468,0.005,False,CIFAR-10,51744
6125,0.005,False,CIFAR-10,49000
6345,0.005,False,CIFAR-10,50760
6427,0.005,False,CIFAR-10,51416
6588,0.005,False,CIFAR-10,52704
6334,0.005,False,CIFAR-10,50672
6066,0.005,False,CIFAR-10,48528
6576,0.005,False,CIFAR-10,52608
5751,0.005,False,CIFAR-10,46008
6477,0.005,False,CIFAR-10,51816
6364,0.005,False,CIFAR-10,50912
6287,0.005,False,CIFAR-10,50296
6135,0.005,False,CIFAR-10,49080
5157,0.005,False,CIFAR-10,41256
1197,0.01,False,CIFAR-10,9576
1147,0.01,False,CIFAR-10,9176
1088,0.01,False,CIFAR-10,8704
1297,0.01,False,CIFAR-10,10376
1323,0.01,False,CIFAR-10,10584
1213,0.01,False,CIFAR-10,9704
1207,0.01,False,CIFAR-10,9656
1246,0.01,False,CIFAR-10,9968
1315,0.01,False,CIFAR-10,10520
1287,0.01,False,CIFAR-10,10296
1300,0.01,False,CIFAR-10,10400
1188,0.01,False,CIFAR-10,9504
1370,0.01,False,CIFAR-10,10960
1231,0.01,False,CIFAR-10,9848
1074,0.01,False,CIFAR-10,8592
6154,0.005,False,CIFAR-10,49232
6774,0.005,False,CIFAR-10,54192
6415,0.005,False,CIFAR-10,51320
6512,0.005,False,CIFAR-10,52096
6416,0.005,False,CIFAR-10,51328
6253,0.005,False,CIFAR-10,50024
6293,0.005,False,CIFAR-10,50344
6371,0.005,False,CIFAR-10,50968
6294,0.005,False,CIFAR-10,50352
6324,0.005,False,CIFAR-10,50592
6432,0.005,False,CIFAR-10,51456
5950,0.005,False,CIFAR-10,47600
6465,0.005,False,CIFAR-10,51720
6520,0.005,False,CIFAR-10,52160
4926,0.005,False,CIFAR-10,39408
1169,0.01,False,CIFAR-10,9352
1292,0.01,False,CIFAR-10,10336
1072,0.01,False,CIFAR-10,8576
1142,0.01,False,CIFAR-10,9136
1045,0.01,False,CIFAR-10,8360
1206,0.01,False,CIFAR-10,9648
1207,0.01,False,CIFAR-10,9656
1185,0.01,False,CIFAR-10,9480
1160,0.01,False,CIFAR-10,9280
1208,0.01,False,CIFAR-10,9664
1078,0.01,False,CIFAR-10,8624
1094,0.01,False,CIFAR-10,8752
1252,0.01,False,CIFAR-10,10016
1108,0.01,False,CIFAR-10,8864
1167,0.01,False,CIFAR-10,9336
6702,0.005,False,CIFAR-10,53616
6514,0.005,False,CIFAR-10,52112
6535,0.005,False,CIFAR-10,52280
6284,0.005,False,CIFAR-10,50272
5944,0.005,False,CIFAR-10,47552
6395,0.005,False,CIFAR-10,51160
6329,0.005,False,CIFAR-10,50632
5202,0.005,False,CIFAR-10,41616
6258,0.005,False,CIFAR-10,50064
6492,0.005,False,CIFAR-10,51936
6487,0.005,False,CIFAR-10,51896
6127,0.005,False,CIFAR-10,49016
6220,0.005,False,CIFAR-10,49760
6352,0.005,False,CIFAR-10,50816
6191,0.005,False,CIFAR-10,49528
1192,0.01,False,CIFAR-10,9536
1252,0.01,False,CIFAR-10,10016
1044,0.01,False,CIFAR-10,8352
1268,0.01,False,CIFAR-10,10144
1166,0.01,False,CIFAR-10,9328
1133,0.01,False,CIFAR-10,9064
1204,0.01,False,CIFAR-10,9632
1140,0.01,False,CIFAR-10,9120
1238,0.01,False,CIFAR-10,9904
1257,0.01,False,CIFAR-10,10056
1254,0.01,False,CIFAR-10,10032
1248,0.01,False,CIFAR-10,9984
1243,0.01,False,CIFAR-10,9944
1132,0.01,False,CIFAR-10,9056
1354,0.01,False,CIFAR-10,10832
6263,0.005,False,CIFAR-10,50104
6407,0.005,False,CIFAR-10,51256
6287,0.005,False,CIFAR-10,50296
6309,0.005,False,CIFAR-10,50472
6075,0.005,False,CIFAR-10,48600
6226,0.005,False,CIFAR-10,49808
6354,0.005,False,CIFAR-10,50832
6671,0.005,False,CIFAR-10,53368
6264,0.005,False,CIFAR-10,50112
6525,0.005,False,CIFAR-10,52200
6515,0.005,False,CIFAR-10,52120
6217,0.005,False,CIFAR-10,49736
6099,0.005,False,CIFAR-10,48792
6259,0.005,False,CIFAR-10,50072
5291,0.005,False,CIFAR-10,42328
1192,0.01,False,CIFAR-10,9536
1262,0.01,False,CIFAR-10,10096
1043,0.01,False,CIFAR-10,8344
1115,0.01,False,CIFAR-10,8920
1186,0.01,False,CIFAR-10,9488
1135,0.01,False,CIFAR-10,9080
1158,0.01,False,CIFAR-10,9264
1258,0.01,False,CIFAR-10,10064
1205,0.01,False,CIFAR-10,9640
1234,0.01,False,CIFAR-10,9872
1246,0.01,False,CIFAR-10,9968
1138,0.01,False,CIFAR-10,9104
1164,0.01,False,CIFAR-10,9312
1193,0.01,False,CIFAR-10,9544
1122,0.01,False,CIFAR-10,8976
6252,0.005,False,CIFAR-10,50016
6218,0.005,False,CIFAR-10,49744
6422,0.005,False,CIFAR-10,51376
6117,0.005,False,CIFAR-10,48936
6317,0.005,False,CIFAR-10,50536
5263,0.005,False,CIFAR-10,42104
6241,0.005,False,CIFAR-10,49928
6302,0.005,False,CIFAR-10,50416
6259,0.005,False,CIFAR-10,50072
5866,0.005,False,CIFAR-10,46928
6379,0.005,False,CIFAR-10,51032
6616,0.005,False,CIFAR-10,52928
6259,0.005,False,CIFAR-10,50072
6344,0.005,False,CIFAR-10,50752
1214,0.01,False,CIFAR-10,9712
6633,0.005,False,CIFAR-10,53064
1165,0.01,False,CIFAR-10,9320
1158,0.01,False,CIFAR-10,9264
1236,0.01,False,CIFAR-10,9888
1217,0.01,False,CIFAR-10,9736
1235,0.01,False,CIFAR-10,9880
1284,0.01,False,CIFAR-10,10272
1295,0.01,False,CIFAR-10,10360
1257,0.01,False,CIFAR-10,10056
1248,0.01,False,CIFAR-10,9984
1125,0.01,False,CIFAR-10,9000
1166,0.01,False,CIFAR-10,9328
1339,0.01,False,CIFAR-10,10712
1280,0.01,False,CIFAR-10,10240
1085,0.01,False,CIFAR-10,8680
6028,0.005,False,CIFAR-10,48224
6221,0.005,False,CIFAR-10,49768
6285,0.005,False,CIFAR-10,50280
6432,0.005,False,CIFAR-10,51456
6383,0.005,False,CIFAR-10,51064
6499,0.005,False,CIFAR-10,51992
6254,0.005,False,CIFAR-10,50032
5814,0.005,False,CIFAR-10,46512
5236,0.005,False,CIFAR-10,41888
6357,0.005,False,CIFAR-10,50856
6393,0.005,False,CIFAR-10,51144
6389,0.005,False,CIFAR-10,51112
6132,0.005,False,CIFAR-10,49056
6006,0.005,False,CIFAR-10,48048
1200,0.01,False,CIFAR-10,9600
6174,0.005,False,CIFAR-10,49392
1234,0.01,False,CIFAR-10,9872
1269,0.01,False,CIFAR-10,10152
1099,0.01,False,CIFAR-10,8792
1224,0.01,False,CIFAR-10,9792
1217,0.01,False,CIFAR-10,9736
1191,0.01,False,CIFAR-10,9528
1139,0.01,False,CIFAR-10,9112
1174,0.01,False,CIFAR-10,9392
1246,0.01,False,CIFAR-10,9968
1206,0.01,False,CIFAR-10,9648
1243,0.01,False,CIFAR-10,9944
1108,0.01,False,CIFAR-10,8864
1307,0.01,False,CIFAR-10,10456
1045,0.01,False,CIFAR-10,8360
5078,0.005,False,CIFAR-10,40624
6118,0.005,False,CIFAR-10,48944
6342,0.005,False,CIFAR-10,50736
6166,0.005,False,CIFAR-10,49328
6252,0.005,False,CIFAR-10,50016
6343,0.005,False,CIFAR-10,50744
6224,0.005,False,CIFAR-10,49792
6346,0.005,False,CIFAR-10,50768
6366,0.005,False,CIFAR-10,50928
6312,0.005,False,CIFAR-10,50496
6343,0.005,False,CIFAR-10,50744
6245,0.005,False,CIFAR-10,49960
5979,0.005,False,CIFAR-10,47832
6431,0.005,False,CIFAR-10,51448
1304,0.01,False,CIFAR-10,10432
6368,0.005,False,CIFAR-10,50944
1274,0.01,False,CIFAR-10,10192
1177,0.01,False,CIFAR-10,9416
1087,0.01,False,CIFAR-10,8696
1149,0.01,False,CIFAR-10,9192
1312,0.01,False,CIFAR-10,10496
1156,0.01,False,CIFAR-10,9248
1240,0.01,False,CIFAR-10,9920
1218,0.01,False,CIFAR-10,9744
1260,0.01,False,CIFAR-10,10080
1226,0.01,False,CIFAR-10,9808
1248,0.01,False,CIFAR-10,9984
1292,0.01,False,CIFAR-10,10336
1289,0.01,False,CIFAR-10,10312
1255,0.01,False,CIFAR-10,10040
6302,0.005,False,CIFAR-10,50416
6544,0.005,False,CIFAR-10,52352
6357,0.005,False,CIFAR-10,50856
6177,0.005,False,CIFAR-10,49416
6767,0.005,False,CIFAR-10,54136
6485,0.005,False,CIFAR-10,51880
6567,0.005,False,CIFAR-10,52536
5125,0.005,False,CIFAR-10,41000
5880,0.005,False,CIFAR-10,47040
6140,0.005,False,CIFAR-10,49120
6428,0.005,False,CIFAR-10,51424
6257,0.005,False,CIFAR-10,50056
6533,0.005,False,CIFAR-10,52264
6592,0.005,False,CIFAR-10,52736
1055,0.01,False,CIFAR-10,8440
6357,0.005,False,CIFAR-10,50856
1125,0.01,False,CIFAR-10,9000
1226,0.01,False,CIFAR-10,9808
1229,0.01,False,CIFAR-10,9832
1179,0.01,False,CIFAR-10,9432
1239,0.01,False,CIFAR-10,9912
1088,0.01,False,CIFAR-10,8704
1121,0.01,False,CIFAR-10,8968
1255,0.01,False,CIFAR-10,10040
1172,0.01,False,CIFAR-10,9376
1149,0.01,False,CIFAR-10,9192
1204,0.01,False,CIFAR-10,9632
1233,0.01,False,CIFAR-10,9864
1206,0.01,False,CIFAR-10,9648
1198,0.01,False,CIFAR-10,9584
4745,0.005,False,CIFAR-10,37960
6346,0.005,False,CIFAR-10,50768
6325,0.005,False,CIFAR-10,50600
6146,0.005,False,CIFAR-10,49168
6448,0.005,False,CIFAR-10,51584
6412,0.005,False,CIFAR-10,51296
6593,0.005,False,CIFAR-10,52744
6183,0.005,False,CIFAR-10,49464
6386,0.005,False,CIFAR-10,51088
6333,0.005,False,CIFAR-10,50664
6576,0.005,False,CIFAR-10,52608
6626,0.005,False,CIFAR-10,53008
6490,0.005,False,CIFAR-10,51920
6214,0.005,False,CIFAR-10,49712
1233,0.01,False,CIFAR-10,9864
6536,0.005,False,CIFAR-10,52288
1066,0.01,False,CIFAR-10,8528
1190,0.01,False,CIFAR-10,9520
1274,0.01,False,CIFAR-10,10192
1219,0.01,False,CIFAR-10,9752
1287,0.01,False,CIFAR-10,10296
1357,0.01,False,CIFAR-10,10856
1261,0.01,False,CIFAR-10,10088
1216,0.01,False,CIFAR-10,9728
1254,0.01,False,CIFAR-10,10032
1260,0.01,False,CIFAR-10,10080
1130,0.01,False,CIFAR-10,9040
1264,0.01,False,CIFAR-10,10112
1237,0.01,False,CIFAR-10,9896
1137,0.01,False,CIFAR-10,9096
6177,0.005,False,CIFAR-10,49416
6083,0.005,False,CIFAR-10,48664
6185,0.005,False,CIFAR-10,49480
6452,0.005,False,CIFAR-10,51616
6402,0.005,False,CIFAR-10,51216
4980,0.005,False,CIFAR-10,39840
6262,0.005,False,CIFAR-10,50096
6355,0.005,False,CIFAR-10,50840
6251,0.005,False,CIFAR-10,50008
6379,0.005,False,CIFAR-10,51032
6368,0.005,False,CIFAR-10,50944
6206,0.005,False,CIFAR-10,49648
6284,0.005,False,CIFAR-10,50272
6240,0.005,False,CIFAR-10,49920
1197,0.01,False,CIFAR-10,9576
6395,0.005,False,CIFAR-10,51160
1339,0.01,False,CIFAR-10,10712
1287,0.01,False,CIFAR-10,10296
1284,0.01,False,CIFAR-10,10272
1237,0.01,False,CIFAR-10,9896
1195,0.01,False,CIFAR-10,9560
1294,0.01,False,CIFAR-10,10352
1289,0.01,False,CIFAR-10,10312
1208,0.01,False,CIFAR-10,9664
1177,0.01,False,CIFAR-10,9416
1227,0.01,False,CIFAR-10,9816
1233,0.01,False,CIFAR-10,9864
1327,0.01,False,CIFAR-10,10616
1301,0.01,False,CIFAR-10,10408
1281,0.01,False,CIFAR-10,10248
6148,0.005,False,CIFAR-10,49184
6359,0.005,False,CIFAR-10,50872
6363,0.005,False,CIFAR-10,50904
6128,0.005,False,CIFAR-10,49024
6236,0.005,False,CIFAR-10,49888
6297,0.005,False,CIFAR-10,50376
6635,0.005,False,CIFAR-10,53080
5253,0.005,False,CIFAR-10,42024
6399,0.005,False,CIFAR-10,51192
6399,0.005,False,CIFAR-10,51192
6268,0.005,False,CIFAR-10,50144
6228,0.005,False,CIFAR-10,49824
6663,0.005,False,CIFAR-10,53304
6216,0.005,False,CIFAR-10,49728
1053,0.01,False,CIFAR-10,8424
6128,0.005,False,CIFAR-10,49024
1266,0.01,False,CIFAR-10,10128
1216,0.01,False,CIFAR-10,9728
1207,0.01,False,CIFAR-10,9656
1235,0.01,False,CIFAR-10,9880
1273,0.01,False,CIFAR-10,10184
1259,0.01,False,CIFAR-10,10072
1291,0.01,False,CIFAR-10,10328
1163,0.01,False,CIFAR-10,9304
1216,0.01,False,CIFAR-10,9728
1240,0.01,False,CIFAR-10,9920
1161,0.01,False,CIFAR-10,9288
1229,0.01,False,CIFAR-10,9832
1283,0.01,False,CIFAR-10,10264
1292,0.01,False,CIFAR-10,10336
6319,0.005,False,CIFAR-10,50552
6264,0.005,False,CIFAR-10,50112
5935,0.005,False,CIFAR-10,47480
6262,0.005,False,CIFAR-10,50096
6688,0.005,False,CIFAR-10,53504
5137,0.005,False,CIFAR-10,41096
6411,0.005,False,CIFAR-10,51288
6105,0.005,False,CIFAR-10,48840
6207,0.005,False,CIFAR-10,49656
6739,0.005,False,CIFAR-10,53912
6419,0.005,False,CIFAR-10,51352
6387,0.005,False,CIFAR-10,51096
6224,0.005,False,CIFAR-10,49792
5924,0.005,False,CIFAR-10,47392
1194,0.01,False,CIFAR-10,9552
6327,0.005,False,CIFAR-10,50616
1201,0.01,False,CIFAR-10,9608
1142,0.01,False,CIFAR-10,9136
1314,0.01,False,CIFAR-10,10512
1245,0.01,False,CIFAR-10,9960
1351,0.01,False,CIFAR-10,10808
1067,0.01,False,CIFAR-10,8536
1273,0.01,False,CIFAR-10,10184
1056,0.01,False,CIFAR-10,8448
1227,0.01,False,CIFAR-10,9816
1214,0.01,False,CIFAR-10,9712
1155,0.01,False,CIFAR-10,9240
1318,0.01,False,CIFAR-10,10544
1113,0.01,False,CIFAR-10,8904
1240,0.01,False,CIFAR-10,9920
6183,0.005,False,CIFAR-10,49464
5854,0.005,False,CIFAR-10,46832
6363,0.005,False,CIFAR-10,50904
6310,0.005,False,CIFAR-10,50480
6137,0.005,False,CIFAR-10,49096
5460,0.005,False,CIFAR-10,43680
6147,0.005,False,CIFAR-10,49176
6276,0.005,False,CIFAR-10,50208
6565,0.005,False,CIFAR-10,52520
6390,0.005,False,CIFAR-10,51120
6409,0.005,False,CIFAR-10,51272
6110,0.005,False,CIFAR-10,48880
6652,0.005,False,CIFAR-10,53216
6408,0.005,False,CIFAR-10,51264
1282,0.01,False,CIFAR-10,10256
6342,0.005,False,CIFAR-10,50736
1308,0.01,False,CIFAR-10,10464
1302,0.01,False,CIFAR-10,10416
1189,0.01,False,CIFAR-10,9512
1227,0.01,False,CIFAR-10,9816
1215,0.01,False,CIFAR-10,9720
1181,0.01,False,CIFAR-10,9448
1308,0.01,False,CIFAR-10,10464
1122,0.01,False,CIFAR-10,8976
1246,0.01,False,CIFAR-10,9968
1074,0.01,False,CIFAR-10,8592
